날짜,지점,강수량(mm)
2022.2.6,99,
2022.2.7,99,
2022.2.8,99,
2022.2.9,99,
2022.2.10,99,
2022.2.11,99,
2022.2.12,99,
2022.2.13,99,
2022.2.14,99,1.5
2022.2.15,99,0
2022.2.16,99,
2022.2.17,99,
2022.2.18,99,
2022.2.19,99,
2022.2.20,99,
2022.2.21,99,0.4
2022.2.22,99,
2022.2.23,99,
2022.2.24,99,
2022.2.25,99,
2022.2.26,99,0.5
2022.2.27,99,
2022.2.28,99,
2022.3.1,99,1.1
2022.3.2,99,
2022.3.3,99,
2022.3.4,99,
2022.3.5,99,
2022.3.6,99,
2022.3.7,99,
2022.3.8,99,
2022.3.9,99,
2022.3.10,99,
2022.3.11,99,
2022.3.12,99,14
2022.3.13,99,16
2022.3.14,99,5.5
2022.3.15,99,
2022.3.16,99,
2022.3.17,99,0
2022.3.18,99,0
2022.3.19,99,14.2
2022.3.20,99,
2022.3.21,99,
2022.3.22,99,
2022.3.23,99,
2022.3.24,99,
2022.3.25,99,10.6
2022.3.26,99,41.2
2022.3.27,99,
2022.3.28,99,
2022.3.29,99,
2022.3.30,99,0.7
2022.3.31,99,
2022.4.1,99,
2022.4.2,99,
2022.4.3,99,
2022.4.4,99,
2022.4.5,99,
2022.4.6,99,
2022.4.7,99,
2022.4.8,99,
2022.4.9,99,
2022.4.10,99,
2022.4.11,99,
2022.4.12,99,3.3
2022.4.13,99,0.1
2022.4.14,99,
2022.4.15,99,
2022.4.16,99,
2022.4.17,99,
2022.4.18,99,
2022.4.19,99,
2022.4.20,99,
2022.4.21,99,
2022.4.22,99,0
2022.4.23,99,
2022.4.24,99,0.1
2022.4.25,99,1
2022.4.26,99,0.2
2022.4.27,99,
2022.4.28,99,
2022.4.29,99,14.8
2022.4.30,99,
2022.5.1,99,
2022.5.2,99,
2022.5.3,99,
2022.5.4,99,
2022.5.5,99,
2022.5.6,99,
2022.5.7,99,0
2022.5.8,99,2.2
2022.5.9,99,
2022.5.10,99,0
2022.5.11,99,0
2022.5.12,99,
2022.5.13,99,
2022.5.14,99,
2022.5.15,99,
2022.5.16,99,
2022.5.17,99,
2022.5.18,99,1.2
2022.5.19,99,
2022.5.20,99,
2022.5.21,99,
2022.5.22,99,
2022.5.23,99,
2022.5.24,99,
2022.5.25,99,8.5
2022.5.26,99,
2022.5.27,99,0
2022.5.28,99,
2022.5.29,99,
2022.5.30,99,0.8
2022.5.31,99,
2022.6.1,99,
2022.6.2,99,
2022.6.3,99,
2022.6.4,99,
2022.6.5,99,0.1
2022.6.6,99,8.8
2022.6.7,99,
2022.6.8,99,
2022.6.9,99,1
2022.6.10,99,1.6
2022.6.11,99,
2022.6.12,99,
2022.6.13,99,23.2
2022.6.14,99,0
2022.6.15,99,17.5
2022.6.16,99,0.9
2022.6.17,99,
2022.6.18,99,
2022.6.19,99,0.3
2022.6.20,99,
2022.6.21,99,0.4
2022.6.22,99,
2022.6.23,99,140.5
2022.6.24,99,1.4
2022.6.25,99,
2022.6.26,99,0
2022.6.27,99,41.7
2022.6.28,99,3.2
2022.6.29,99,70.2
2022.6.30,99,199.1
2022.7.1,99,0.6
2022.7.2,99,0
2022.7.3,99,
2022.7.4,99,
2022.7.5,99,25.6
2022.7.6,99,18.7
2022.7.7,99,3.8
2022.7.8,99,1.2
