PM25,PM10,지역명,등록일자
26.0,28.0,금천구,2024-01-01 20:07:49
1.0,2.0,금천구,2024-01-01 20:07:49
1.0,2.0,금천구,2024-01-01 20:07:49
23.0,25.0,금천구,2024-01-01 20:07:49
1.0,2.0,금천구,2024-01-01 20:07:49
8.0,9.0,금천구,2024-01-01 20:07:49
12.0,13.0,금천구,2024-01-01 21:07:47
12.0,13.0,금천구,2024-01-01 21:07:47
22.0,23.0,금천구,2024-01-01 21:07:47
22.0,24.0,금천구,2024-01-01 21:07:48
20.0,22.0,금천구,2024-01-01 21:07:48
1.0,2.0,금천구,2024-01-01 21:07:48
23.0,25.0,금천구,2024-01-01 21:07:48
14.0,15.0,금천구,2024-01-01 21:07:48
22.0,24.0,금천구,2024-01-01 21:07:48
9.0,10.0,금천구,2024-01-01 21:07:48
25.0,27.0,금천구,2024-01-01 21:07:48
27.0,28.0,금천구,2024-01-01 21:07:49
26.0,28.0,금천구,2024-01-01 21:07:49
22.0,24.0,금천구,2024-01-01 21:07:49
29.0,32.0,금천구,2024-01-01 21:07:49
22.0,24.0,금천구,2024-01-01 21:07:49
33.0,35.0,금천구,2024-01-01 21:07:49
9.0,10.0,금천구,2024-01-01 21:07:49
24.0,26.0,금천구,2024-01-01 21:07:49
1.0,2.0,금천구,2024-01-01 21:07:49
1.0,2.0,금천구,2024-01-01 21:07:50
1.0,2.0,금천구,2024-01-01 21:07:50
9.0,10.0,금천구,2024-01-01 21:07:50
22.0,24.0,금천구,2024-01-01 22:07:44
24.0,26.0,금천구,2024-01-01 22:07:45
29.0,32.0,금천구,2024-01-01 22:07:45
40.0,43.0,금천구,2024-01-01 22:07:45
24.0,26.0,금천구,2024-01-01 22:07:47
1.0,2.0,금천구,2024-01-01 22:07:48
1.0,2.0,금천구,2024-01-01 22:07:48
25.0,26.0,금천구,2024-01-01 22:07:49
30.0,33.0,금천구,2024-01-01 22:07:49
1.0,2.0,금천구,2024-01-01 22:07:49
24.0,26.0,금천구,2024-01-01 22:07:49
11.0,12.0,금천구,2024-01-01 22:07:49
23.0,25.0,금천구,2024-01-01 22:07:49
13.0,14.0,금천구,2024-01-01 22:07:49
30.0,32.0,금천구,2024-01-01 22:07:49
14.0,15.0,금천구,2024-01-01 22:07:49
10.0,11.0,금천구,2024-01-01 22:07:50
1.0,2.0,금천구,2024-01-01 22:07:50
10.0,11.0,금천구,2024-01-01 22:07:50
25.0,27.0,금천구,2024-01-01 22:07:50
28.0,30.0,금천구,2024-01-01 22:07:50
35.0,37.0,금천구,2024-01-01 22:07:50
16.0,17.0,금천구,2024-01-01 22:07:51
35.0,38.0,금천구,2024-01-01 23:07:45
30.0,33.0,금천구,2024-01-01 23:07:45
26.0,28.0,금천구,2024-01-01 23:07:47
1.0,2.0,금천구,2024-01-01 23:07:47
29.0,32.0,금천구,2024-01-01 23:07:47
34.0,37.0,금천구,2024-01-01 23:07:47
16.0,17.0,금천구,2024-01-01 23:07:48
29.0,32.0,금천구,2024-01-01 23:07:48
18.0,20.0,금천구,2024-01-01 23:07:48
37.0,38.0,금천구,2024-01-01 23:07:48
27.0,30.0,금천구,2024-01-01 23:07:48
14.0,15.0,금천구,2024-01-01 23:07:48
29.0,31.0,금천구,2024-01-01 23:07:48
1.0,2.0,금천구,2024-01-01 23:07:48
31.0,33.0,금천구,2024-01-01 23:07:48
12.0,13.0,금천구,2024-01-01 23:07:49
12.0,13.0,금천구,2024-01-01 23:07:49
40.0,43.0,금천구,2024-01-01 23:07:49
1.0,2.0,금천구,2024-01-01 23:07:49
