PM25,PM10,지역명,등록일자
2.0,3.0,서초구,2024-01-01 14:08:09
1.0,2.0,서초구,2024-01-01 14:08:16
34.0,37.0,서초구,2024-01-01 14:08:17
8.0,9.0,서초구,2024-01-01 14:08:18
8.0,9.0,서초구,2024-01-01 14:08:18
12.0,13.0,서초구,2024-01-01 14:08:18
14.0,15.0,서초구,2024-01-01 14:08:18
10.0,11.0,서초구,2024-01-01 14:08:18
5.0,6.0,서초구,2024-01-01 14:08:18
15.0,16.0,서초구,2024-01-01 14:08:18
32.0,35.0,서초구,2024-01-01 14:08:18
10.0,11.0,서초구,2024-01-01 14:08:18
6.0,7.0,서초구,2024-01-01 14:08:18
1.0,2.0,서초구,2024-01-01 14:08:18
14.0,15.0,서초구,2024-01-01 14:08:18
1.0,2.0,서초구,2024-01-01 14:08:18
11.0,12.0,서초구,2024-01-01 14:08:18
14.0,15.0,서초구,2024-01-01 14:08:18
9.0,10.0,서초구,2024-01-01 14:08:18
13.0,14.0,서초구,2024-01-01 14:08:18
17.0,18.0,서초구,2024-01-01 14:08:18
0.0,1000.0,서초구,2024-01-01 14:08:18
10.0,11.0,서초구,2024-01-01 14:08:19
11.0,12.0,서초구,2024-01-01 14:08:19
11.0,12.0,서초구,2024-01-01 14:08:19
14.0,15.0,서초구,2024-01-01 14:08:19
13.0,14.0,서초구,2024-01-01 14:08:19
2.0,3.0,서초구,2024-01-01 14:08:19
462.0,507.0,서초구,2024-01-01 14:08:19
27.0,29.0,서초구,2024-01-01 14:08:19
20.0,22.0,서초구,2024-01-01 14:08:19
19.0,21.0,서초구,2024-01-01 14:08:19
26.0,28.0,서초구,2024-01-01 15:08:03
7.0,8.0,서초구,2024-01-01 15:08:04
3.0,4.0,서초구,2024-01-01 15:08:05
1.0,2.0,서초구,2024-01-01 15:08:08
21.0,23.0,서초구,2024-01-01 15:08:08
20.0,22.0,서초구,2024-01-01 15:08:09
16.0,17.0,서초구,2024-01-01 15:08:10
4.0,5.0,서초구,2024-01-01 15:08:17
8.0,9.0,서초구,2024-01-01 15:08:18
14.0,15.0,서초구,2024-01-01 15:08:18
16.0,17.0,서초구,2024-01-01 15:08:18
11.0,12.0,서초구,2024-01-01 15:08:18
1.0,2.0,서초구,2024-01-01 15:08:18
12.0,13.0,서초구,2024-01-01 15:08:18
13.0,14.0,서초구,2024-01-01 15:08:18
1.0,2.0,서초구,2024-01-01 15:08:18
9.0,10.0,서초구,2024-01-01 15:08:18
2.0,3.0,서초구,2024-01-01 15:08:18
11.0,12.0,서초구,2024-01-01 15:08:18
13.0,14.0,서초구,2024-01-01 15:08:18
26.0,28.0,서초구,2024-01-01 15:08:18
