PM25,PM10,지역명,등록일자
30.0,32.0,강남구,2024-01-01 10:07:58
19.0,20.0,강남구,2024-01-01 10:07:58
33.0,36.0,강남구,2024-01-01 10:07:59
21.0,23.0,강남구,2024-01-01 10:08:18
0.0,1000.0,강남구,2024-01-01 10:08:20
35.0,39.0,강남구,2024-01-01 10:08:20
24.0,26.0,강남구,2024-01-01 10:08:20
31.0,34.0,강남구,2024-01-01 10:08:20
39.0,42.0,강남구,2024-01-01 10:08:20
31.0,34.0,강남구,2024-01-01 10:08:20
5.0,5.0,강남구,2024-01-01 10:08:20
52.0,57.0,강남구,2024-01-01 10:08:20
18.0,26.0,강남구,2024-01-01 10:08:20
20.0,21.0,강남구,2024-01-01 10:08:20
29.0,32.0,강남구,2024-01-01 10:08:20
1.0,2.0,강남구,2024-01-01 10:08:20
31.0,33.0,강남구,2024-01-01 10:08:21
1.0,2.0,강남구,2024-01-01 10:08:21
12.0,13.0,강남구,2024-01-01 10:08:21
22.0,24.0,강남구,2024-01-01 10:08:21
24.0,26.0,강남구,2024-01-01 10:08:21
29.0,44.0,강남구,2024-01-01 10:08:21
32.0,34.0,강남구,2024-01-01 10:08:21
34.0,37.0,강남구,2024-01-01 10:08:21
2.0,3.0,강남구,2024-01-01 10:08:21
1.0,2.0,강남구,2024-01-01 10:08:21
0.0,1000.0,강남구,2024-01-01 10:08:21
37.0,40.0,강남구,2024-01-01 10:08:21
33.0,36.0,강남구,2024-01-01 10:08:21
1.0,2.0,강남구,2024-01-01 10:08:21
19.0,20.0,강남구,2024-01-01 10:08:21
0.0,1000.0,강남구,2024-01-01 10:08:21
7.0,8.0,강남구,2024-01-01 10:08:21
18.0,19.0,강남구,2024-01-01 10:08:21
20.0,22.0,강남구,2024-01-01 10:08:21
36.0,39.0,강남구,2024-01-01 10:08:21
20.0,22.0,강남구,2024-01-01 11:07:58
35.0,38.0,강남구,2024-01-01 11:07:58
1.0,2.0,강남구,2024-01-01 11:07:58
30.0,33.0,강남구,2024-01-01 11:07:59
19.0,21.0,강남구,2024-01-01 11:07:59
35.0,38.0,강남구,2024-01-01 11:07:59
26.0,28.0,강남구,2024-01-01 11:07:59
19.0,20.0,강남구,2024-01-01 11:08:00
28.0,31.0,강남구,2024-01-01 11:08:18
8.0,9.0,강남구,2024-01-01 11:08:18
52.0,56.0,강남구,2024-01-01 11:08:19
38.0,41.0,강남구,2024-01-01 11:08:19
2.0,3.0,강남구,2024-01-01 11:08:19
0.0,1000.0,강남구,2024-01-01 11:08:19
0.0,1000.0,강남구,2024-01-01 11:08:19
5.0,5.0,강남구,2024-01-01 11:08:19
18.0,20.0,강남구,2024-01-01 11:08:19
25.0,27.0,강남구,2024-01-01 11:08:19
16.0,17.0,강남구,2024-01-01 11:08:19
35.0,38.0,강남구,2024-01-01 11:08:19
28.0,30.0,강남구,2024-01-01 11:08:19
32.0,35.0,강남구,2024-01-01 11:08:19
31.0,34.0,강남구,2024-01-01 11:08:19
17.0,18.0,강남구,2024-01-01 11:08:19
1.0,2.0,강남구,2024-01-01 11:08:19
15.0,16.0,강남구,2024-01-01 11:08:19
29.0,32.0,강남구,2024-01-01 11:08:19
21.0,22.0,강남구,2024-01-01 11:08:19
20.0,21.0,강남구,2024-01-01 11:08:19
1.0,2.0,강남구,2024-01-01 11:08:19
18.0,27.0,강남구,2024-01-01 11:08:19
27.0,40.0,강남구,2024-01-01 11:08:19
1.0,2.0,강남구,2024-01-01 11:08:20
23.0,25.0,강남구,2024-01-01 11:08:20
0.0,1000.0,강남구,2024-01-01 11:08:20
30.0,33.0,강남구,2024-01-01 11:08:20
25.0,27.0,강남구,2024-01-01 11:08:20
38.0,42.0,강남구,2024-01-01 11:08:20
1.0,2.0,강남구,2024-01-01 11:08:20
30.0,33.0,강남구,2024-01-01 11:08:20
34.0,37.0,강남구,2024-01-01 11:08:20
24.0,27.0,강남구,2024-01-01 12:07:59
14.0,15.0,강남구,2024-01-01 12:07:59
34.0,37.0,강남구,2024-01-01 12:07:59
15.0,16.0,강남구,2024-01-01 12:07:59
2.0,3.0,강남구,2024-01-01 12:08:00
15.0,16.0,강남구,2024-01-01 12:08:00
28.0,30.0,강남구,2024-01-01 12:08:01
24.0,26.0,강남구,2024-01-01 12:08:01
27.0,29.0,강남구,2024-01-01 12:08:19
27.0,40.0,강남구,2024-01-01 12:08:20
28.0,30.0,강남구,2024-01-01 12:08:20
0.0,1000.0,강남구,2024-01-01 12:08:21
19.0,21.0,강남구,2024-01-01 12:08:21
14.0,15.0,강남구,2024-01-01 12:08:21
16.0,24.0,강남구,2024-01-01 12:08:21
0.0,1000.0,강남구,2024-01-01 12:08:21
13.0,14.0,강남구,2024-01-01 12:08:21
14.0,15.0,강남구,2024-01-01 12:08:21
1.0,2.0,강남구,2024-01-01 12:08:21
27.0,29.0,강남구,2024-01-01 12:08:21
33.0,36.0,강남구,2024-01-01 12:08:21
1.0,2.0,강남구,2024-01-01 12:08:21
19.0,20.0,강남구,2024-01-01 12:08:21
24.0,26.0,강남구,2024-01-01 12:08:21
16.0,18.0,강남구,2024-01-01 12:08:21
36.0,39.0,강남구,2024-01-01 12:08:21
