,hour,SO2,CO,O3,NO2,PM10,PM25,지역,지역명,year,month,day,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례,minute,기준치초과 유무
119,12,0.0039,0.69,0.0188,0.0433,80.0,22.0,서울,중구,2023,12,8,통일로,서울특별시 중구 충정로1가 88-8도,서울특별시 중구 봉래동2가 130도,16.0,63.0,8.0,5.0,2.0,0.0
120,12,0.0045,0.92,0.0155,0.0384,98.0,27.0,서울,중구,2023,12,8,통일로,서울특별시 중구 충정로1가 88-8도,서울특별시 중구 봉래동2가 130도,16.0,63.0,8.0,5.0,2.0,0.0
121,13,0.0041,0.53,0.0446,0.0181,91.0,28.0,서울,서대문구,2023,12,8,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,17.0,68.0,14.0,5.0,51.0,0.0
122,13,0.0041,0.53,0.0446,0.0181,91.0,28.0,서울,서대문구,2023,12,8,수색로,서울특별시 서대문구 북가좌동 415 도,서울특별시 서대문구 연희동 542-77 천,17.0,67.0,14.0,5.0,35.0,0.0
123,13,0.0041,0.53,0.0446,0.0181,91.0,28.0,서울,서대문구,2023,12,8,응암로,서울특별시 서대문구 북가좌동 398 도,서울특별시 서대문구 북가좌동 359-1도,17.0,66.0,13.0,5.0,24.0,0.0
124,13,0.0041,0.53,0.0446,0.0181,91.0,28.0,서울,서대문구,2023,12,8,연희로,서울특별시 서대문구 홍은동 226-4도,서울특별시 서대문구 창천동 516도,16.0,66.0,14.0,5.0,8.0,0.0
125,12,0.004,0.57,0.0286,0.029,92.0,29.0,서울,서대문구,2023,12,8,모래내로,서울특별시 서대문구 남가좌동 110-4천,서울특별시 서대문구 홍제동 161-1 도,16.0,65.0,12.0,5.0,48.0,0.0
126,12,0.004,0.57,0.0286,0.029,92.0,29.0,서울,서대문구,2023,12,8,성산로,서울특별시 서대문구 현저동 935도,서울특별시 서대문구 연희동 542-77 천,17.0,62.0,9.0,5.0,38.0,0.0
127,12,0.0039,0.69,0.0188,0.0433,80.0,22.0,서울,중구,2023,12,8,남대문로,서울특별시 중구 남대문로1가 9도,서울특별시 중구 남대문로4가 24도,17.0,61.0,8.0,5.0,18.0,0.0
128,12,0.0045,0.92,0.0155,0.0384,98.0,27.0,서울,중구,2023,12,8,남대문로,서울특별시 중구 남대문로1가 9도,서울특별시 중구 남대문로4가 24도,17.0,61.0,8.0,5.0,18.0,0.0
129,12,0.0039,0.69,0.0188,0.0433,80.0,22.0,서울,중구,2023,12,8,세종대로,서울특별시 중구 남대문로5가 67-2대,서울특별시 중구 태평로1가 63-17도,17.0,60.0,8.0,5.0,10.0,0.0
130,12,0.0045,0.92,0.0155,0.0384,98.0,27.0,서울,중구,2023,12,8,세종대로,서울특별시 중구 남대문로5가 67-2대,서울특별시 중구 태평로1가 63-17도,17.0,60.0,8.0,5.0,10.0,0.0
131,11,0.0039,0.84,0.0085,0.051,80.0,24.0,서울,중구,2023,12,8,서소문로,서울특별시 중구 태평로2가 113-1도,서울특별시 중구 의주로1가 180-1도,15.0,64.0,11.0,5.0,55.0,0.0
132,11,0.0046,1.03,0.0088,0.0463,95.0,26.0,서울,중구,2023,12,8,서소문로,서울특별시 중구 태평로2가 113-1도,서울특별시 중구 의주로1가 180-1도,15.0,64.0,11.0,5.0,55.0,0.0
133,11,0.0039,0.84,0.0085,0.051,80.0,24.0,서울,중구,2023,12,8,을지로,서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,15.0,62.0,14.0,5.0,42.0,0.0
134,11,0.0046,1.03,0.0088,0.0463,95.0,26.0,서울,중구,2023,12,8,을지로,서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,15.0,62.0,14.0,5.0,42.0,0.0
135,11,0.0039,0.84,0.0085,0.051,80.0,24.0,서울,중구,2023,12,8,삼일대로,서울특별시 중구 장충동2가 산 14-21임,서울특별시 중구 장교동 46-4 도,15.0,59.0,6.0,5.0,31.0,0.0
136,11,0.0046,1.03,0.0088,0.0463,95.0,26.0,서울,중구,2023,12,8,삼일대로,서울특별시 중구 장충동2가 산 14-21임,서울특별시 중구 장교동 46-4 도,15.0,59.0,6.0,5.0,31.0,0.0
137,11,0.0039,0.84,0.0085,0.051,80.0,24.0,서울,중구,2023,12,8,장충단로,서울특별시 중구 을지로6가 18-214도,서울특별시 중구 장충동2가 산 5-7도,14.0,61.0,8.0,5.0,10.0,0.0
138,11,0.0046,1.03,0.0088,0.0463,95.0,26.0,서울,중구,2023,12,8,장충단로,서울특별시 중구 을지로6가 18-214도,서울특별시 중구 장충동2가 산 5-7도,14.0,61.0,8.0,5.0,10.0,0.0
139,10,0.0037,0.82,0.005,0.0536,75.0,20.0,서울,중구,2023,12,8,동호로,서울특별시 중구 신당동 309-61 공,서울특별시 중구 방산동 5-1도,13.0,63.0,5.0,5.0,54.0,0.0
140,10,0.0035,1.02,0.0059,0.0438,91.0,25.0,서울,중구,2023,12,8,동호로,서울특별시 중구 신당동 309-61 공,서울특별시 중구 방산동 5-1도,13.0,63.0,5.0,5.0,54.0,0.0
141,10,0.0037,0.82,0.005,0.0536,75.0,20.0,서울,중구,2023,12,8,다산로,서울특별시 중구 흥인동 163-1도,서울특별시 중구 신당동 산 24-110도,13.0,62.0,8.0,5.0,47.0,0.0
142,10,0.0035,1.02,0.0059,0.0438,91.0,25.0,서울,중구,2023,12,8,다산로,서울특별시 중구 흥인동 163-1도,서울특별시 중구 신당동 산 24-110도,13.0,62.0,8.0,5.0,47.0,0.0
143,10,0.0037,0.82,0.005,0.0536,75.0,20.0,서울,중구,2023,12,8,난계로,서울특별시 중구 신당동 85-730대,서울특별시 중구 황학동 2472-1천,11.0,67.0,8.0,5.0,22.0,0.0
144,10,0.0035,1.02,0.0059,0.0438,91.0,25.0,서울,중구,2023,12,8,난계로,서울특별시 중구 신당동 85-730대,서울특별시 중구 황학동 2472-1천,11.0,67.0,8.0,5.0,22.0,0.0
145,10,0.0037,0.82,0.005,0.0536,75.0,20.0,서울,중구,2023,12,8,퇴계로,서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,11.0,66.0,12.0,5.0,0.0,0.0
146,10,0.0035,1.02,0.0059,0.0438,91.0,25.0,서울,중구,2023,12,8,퇴계로,서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,11.0,66.0,12.0,5.0,0.0,0.0
147,16,0.0039,0.39,0.0307,0.0196,95.0,19.0,서울,중구,2023,12,7,세종대로,서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,12.0,79.0,6.0,5.0,3.0,0.0
148,16,0.0038,0.55,0.027,0.023,123.0,28.0,서울,중구,2023,12,7,세종대로,서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,12.0,79.0,6.0,5.0,3.0,0.0
149,15,0.0035,0.38,0.031,0.0182,116.0,25.0,서울,중구,2023,12,7,퇴계로,서울특별시 중구 황학동 2542도,서울특별시 중구 봉래동2가 130도,12.0,77.0,9.0,5.0,29.0,0.0
150,15,0.0045,0.46,0.0284,0.0256,146.0,34.0,서울,중구,2023,12,7,퇴계로,서울특별시 중구 황학동 2542도,서울특별시 중구 봉래동2가 130도,12.0,77.0,9.0,5.0,29.0,0.0
151,14,0.0035,0.4,0.0292,0.0182,85.0,19.0,서울,중구,2023,12,7,다산로,서울특별시 중구 흥인동 163-1도,서울특별시 중구 신당동 산 24-110도,13.0,71.0,11.0,5.0,57.0,0.0
152,14,0.0046,0.45,0.0282,0.0192,104.0,26.0,서울,중구,2023,12,7,다산로,서울특별시 중구 흥인동 163-1도,서울특별시 중구 신당동 산 24-110도,13.0,71.0,11.0,5.0,57.0,0.0
153,13,0.0036,0.4,0.0258,0.0221,60.0,15.0,서울,마포구,2023,12,7,와우산로,서울특별시 마포구 동교동 191-2도,서울특별시 마포구 상수동 283-2도,12.0,69.0,17.0,5.0,16.0,0.0
154,13,0.0044,0.61,0.0122,0.0349,63.0,18.0,서울,마포구,2023,12,7,와우산로,서울특별시 마포구 동교동 191-2도,서울특별시 마포구 상수동 283-2도,12.0,69.0,17.0,5.0,16.0,0.0
155,12,0.0039,0.41,0.0187,0.0261,46.0,13.0,서울,마포구,2023,12,7,월드컵로,경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,12.0,72.0,13.0,5.0,55.0,0.0
156,12,0.0039,0.58,0.0109,0.0296,45.0,14.0,서울,마포구,2023,12,7,월드컵로,경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,12.0,72.0,13.0,5.0,55.0,0.0
157,12,0.0039,0.41,0.0187,0.0261,46.0,13.0,서울,마포구,2023,12,7,성암로,서울특별시 마포구 상암동 862전,서울특별시 마포구 연남동 448-4천,11.0,76.0,9.0,5.0,31.0,0.0
158,12,0.0039,0.58,0.0109,0.0296,45.0,14.0,서울,마포구,2023,12,7,성암로,서울특별시 마포구 상암동 862전,서울특별시 마포구 연남동 448-4천,11.0,76.0,9.0,5.0,31.0,0.0
159,11,0.0042,0.51,0.0116,0.0331,32.0,13.0,서울,서대문구,2023,12,7,신촌로,서울특별시 서대문구 충정로3가 58-6 도,서울특별시 마포구 동교동 191-2도,10.0,77.0,10.0,5.0,36.0,0.0
160,11,0.0042,0.51,0.0116,0.0331,32.0,13.0,서울,서대문구,2023,12,7,통일로,서울특별시 서대문구 홍은동 164-46도,서울특별시 서대문구 홍제동 47-32구,10.0,70.0,6.0,5.0,17.0,0.0
161,10,0.0034,0.5266666666666667,0.0067,0.0354,39.0,9.0,서울,은평구,2023,12,7,통일로,서울특별시 은평구 진관동 75-1도,서울특별시 은평구 응암동 32-1도,8.0,68.0,5.0,5.0,31.0,0.0
162,10,0.0051,0.8,0.0055,0.04,29.0,15.0,서울,서대문구,2023,12,7,모래내로,서울특별시 서대문구 홍제동 161-1 도,서울특별시 서대문구 남가좌동 110-4천,9.0,71.0,10.0,5.0,58.0,0.0
163,10,0.0051,0.8,0.0055,0.04,29.0,15.0,서울,서대문구,2023,12,7,연희로,서울특별시 서대문구 홍은동 226-4도,서울특별시 서대문구 창천동 516도,8.0,71.0,1.0,5.0,53.0,0.0
164,10,0.0034,0.5266666666666667,0.0067,0.0354,39.0,9.0,서울,은평구,2023,12,7,연서로,서울특별시 은평구 진관동 2-23도,서울특별시 은평구 역촌동 85-42도,7.0,67.0,10.0,5.0,7.0,0.0
165,15,0.0034,0.53,0.0183,0.0344,33.0,19.0,서울,성북구,2023,12,4,한천로,서울특별시 성북구 장위동 311-42 천,서울특별시 성북구 석관동 43-1도,8.0,43.0,54.0,4.0,21.0,0.0
166,15,0.0034,0.48,0.0166,0.0419,53.0,42.0,서울,성북구,2023,12,4,한천로,서울특별시 성북구 장위동 311-42 천,서울특별시 성북구 석관동 43-1도,8.0,43.0,54.0,4.0,21.0,0.0
167,15,0.0034,0.53,0.0183,0.0344,33.0,19.0,서울,성북구,2023,12,4,월계로,서울특별시 성북구 하월곡동 200도,서울특별시 강북구 번동 31 도,9.0,42.0,13.0,5.0,14.0,0.0
168,15,0.0034,0.48,0.0166,0.0419,53.0,42.0,서울,성북구,2023,12,4,월계로,서울특별시 성북구 하월곡동 200도,서울특별시 강북구 번동 31 도,9.0,42.0,13.0,5.0,14.0,0.0
169,15,0.0034,0.53,0.0183,0.0344,33.0,19.0,서울,성북구,2023,12,4,동소문로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 길음동 14-1도,8.0,42.0,23.0,5.0,2.0,0.0
170,15,0.0034,0.48,0.0166,0.0419,53.0,42.0,서울,성북구,2023,12,4,동소문로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 길음동 14-1도,8.0,42.0,23.0,5.0,2.0,0.0
171,14,0.0036,0.55,0.0201,0.0306,40.0,24.0,서울,성북구,2023,12,4,보문로,서울특별시 성북구 보문동7가 119-1도,서울특별시 성북구 동소문동5가 50-25도,8.0,40.0,9.0,5.0,48.0,0.0
172,14,0.0038,0.71,0.0163,0.039,54.0,37.0,서울,성북구,2023,12,4,보문로,서울특별시 성북구 보문동7가 119-1도,서울특별시 성북구 동소문동5가 50-25도,8.0,40.0,9.0,5.0,48.0,0.0
173,14,0.0036,0.55,0.0201,0.0306,40.0,24.0,서울,성북구,2023,12,4,안암로,서울특별시 성북구 종암동 29-18도,서울특별시 동대문구 신설동 397-2 도,9.0,39.0,9.0,5.0,43.0,0.0
174,14,0.0038,0.71,0.0163,0.039,54.0,37.0,서울,성북구,2023,12,4,안암로,서울특별시 성북구 종암동 29-18도,서울특별시 동대문구 신설동 397-2 도,9.0,39.0,9.0,5.0,43.0,0.0
175,14,0.0036,0.55,0.0201,0.0306,40.0,24.0,서울,성북구,2023,12,4,오패산로,서울특별시 강북구 미아동 1318-1 도,서울특별시 성북구 하월곡동 67-122천,8.0,39.0,8.0,5.0,30.0,0.0
176,14,0.0038,0.71,0.0163,0.039,54.0,37.0,서울,성북구,2023,12,4,오패산로,서울특별시 강북구 미아동 1318-1 도,서울특별시 성북구 하월곡동 67-122천,8.0,39.0,8.0,5.0,30.0,0.0
177,14,0.0037,0.62,0.0165,0.04,39.0,25.0,서울,마포구,2023,12,4,증산로,서울특별시 마포구 상암동 1122-3철,서울특별시 마포구 상암동 487-314제,9.0,42.0,27.0,5.0,29.0,0.0
178,14,0.0042,0.65,0.0116,0.0427,37.0,25.0,서울,마포구,2023,12,4,증산로,서울특별시 마포구 상암동 1122-3철,서울특별시 마포구 상암동 487-314제,9.0,42.0,27.0,5.0,29.0,0.0
179,14,0.0034,0.67,0.0145,0.0396,47.0,25.0,서울,용산구,2023,12,4,청파로,서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,9.0,53.0,10.0,5.0,21.0,0.0
180,14,0.0038,0.65,0.0136,0.044,39.0,23.0,서울,용산구,2023,12,4,청파로,서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,9.0,53.0,10.0,5.0,21.0,0.0
181,14,0.0036,0.55,0.0201,0.0306,40.0,24.0,서울,성북구,2023,12,4,종암로,서울특별시 성북구 종암동 29-18도,서울특별시 성북구 하월곡동 200도,9.0,37.0,14.0,5.0,20.0,0.0
182,14,0.0038,0.71,0.0163,0.039,54.0,37.0,서울,성북구,2023,12,4,종암로,서울특별시 성북구 종암동 29-18도,서울특별시 성북구 하월곡동 200도,9.0,37.0,14.0,5.0,20.0,0.0
183,14,0.0036,0.55,0.0201,0.0306,40.0,24.0,서울,성북구,2023,12,4,인촌로,서울특별시 성북구 보문동1가 127-1 도,서울특별시 성북구 안암동5가 1-10도,8.0,38.0,16.0,5.0,12.0,0.0
184,14,0.0038,0.71,0.0163,0.039,54.0,37.0,서울,성북구,2023,12,4,인촌로,서울특별시 성북구 보문동1가 127-1 도,서울특별시 성북구 안암동5가 1-10도,8.0,38.0,16.0,5.0,12.0,0.0
185,14,0.0037,0.62,0.0165,0.04,39.0,25.0,서울,마포구,2023,12,4,성암로,서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,8.0,43.0,11.0,5.0,9.0,0.0
186,14,0.0042,0.65,0.0116,0.0427,37.0,25.0,서울,마포구,2023,12,4,성암로,서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,8.0,43.0,11.0,5.0,9.0,0.0
187,14,0.0037,0.62,0.0165,0.04,39.0,25.0,서울,마포구,2023,12,4,성산로,서울특별시 마포구 망원동 297-2천,서울특별시 마포구 연남동 448-4천,8.0,42.0,18.0,5.0,4.0,0.0
188,14,0.0042,0.65,0.0116,0.0427,37.0,25.0,서울,마포구,2023,12,4,성산로,서울특별시 마포구 망원동 297-2천,서울특별시 마포구 연남동 448-4천,8.0,42.0,18.0,5.0,4.0,0.0
189,13,0.0037,0.61,0.0146,0.0335,53.0,31.0,서울,성북구,2023,12,4,성북로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 성북동 330-125 도,8.0,38.0,12.0,5.0,59.0,0.0
190,13,0.0034,0.68,0.0111,0.0425,63.0,51.0,서울,성북구,2023,12,4,성북로,서울특별시 성북구 성북동1가 50-3도,서울특별시 성북구 성북동 330-125 도,8.0,38.0,12.0,5.0,59.0,0.0
191,13,0.0035,0.67,0.0165,0.0373,60.0,29.0,서울,용산구,2023,12,4,한강대로,서울특별시 용산구 동자동 43-207도,서울특별시 용산구 이촌동 372천,8.0,50.0,7.0,5.0,57.0,0.0
192,13,0.0036,0.57,0.0192,0.0339,44.0,31.0,서울,용산구,2023,12,4,한강대로,서울특별시 용산구 동자동 43-207도,서울특별시 용산구 이촌동 372천,8.0,50.0,7.0,5.0,57.0,0.0
193,13,0.0037,0.61,0.0146,0.0335,53.0,31.0,서울,성북구,2023,12,4,아리랑로,서울특별시 성북구 정릉동 153-1천,서울특별시 성북구 동소문동6가 116-6 도,7.0,40.0,7.0,5.0,48.0,0.0
194,13,0.0034,0.68,0.0111,0.0425,63.0,51.0,서울,성북구,2023,12,4,아리랑로,서울특별시 성북구 정릉동 153-1천,서울특별시 성북구 동소문동6가 116-6 도,7.0,40.0,7.0,5.0,48.0,0.0
195,13,0.0035,0.43,0.0153,0.0268,54.0,30.0,서울,성동구,2023,12,4,독서당로,서울특별시 성동구 행당동 128-511 도,서울특별시 성동구 옥수동 460-23 도,8.0,42.0,4.0,5.0,40.0,0.0
196,13,0.0042,0.53,0.0119,0.0451,56.0,34.0,서울,성동구,2023,12,4,독서당로,서울특별시 성동구 행당동 128-511 도,서울특별시 성동구 옥수동 460-23 도,8.0,42.0,4.0,5.0,40.0,0.0
197,13,0.0037,0.61,0.0146,0.0335,53.0,31.0,서울,성북구,2023,12,4,보국문로,서울특별시 성북구 정릉동 산1-1임,서울특별시 성북구 정릉동 966-1천,7.0,41.0,12.0,5.0,38.0,0.0
198,13,0.0034,0.68,0.0111,0.0425,63.0,51.0,서울,성북구,2023,12,4,보국문로,서울특별시 성북구 정릉동 산1-1임,서울특별시 성북구 정릉동 966-1천,7.0,41.0,12.0,5.0,38.0,0.0
199,13,0.0039,0.64,0.0169,0.0399,51.0,34.0,서울,마포구,2023,12,4,동교로,서울특별시 마포구 연남동 222-2철,서울특별시 마포구 합정동 450-55전,8.0,41.0,21.0,5.0,38.0,0.0
200,13,0.0044,0.64,0.0136,0.0358,52.0,32.0,서울,마포구,2023,12,4,동교로,서울특별시 마포구 연남동 222-2철,서울특별시 마포구 합정동 450-55전,8.0,41.0,21.0,5.0,38.0,0.0
201,13,0.0035,0.67,0.0165,0.0373,60.0,29.0,서울,용산구,2023,12,4,이태원로,서울특별시 용산구 한남동 726-495도,서울특별시 용산구 한강로1가 97도,8.0,50.0,5.0,5.0,36.0,0.0
202,13,0.0036,0.57,0.0192,0.0339,44.0,31.0,서울,용산구,2023,12,4,이태원로,서울특별시 용산구 한남동 726-495도,서울특별시 용산구 한강로1가 97도,8.0,50.0,5.0,5.0,36.0,0.0
203,13,0.0035,0.43,0.0153,0.0268,54.0,30.0,서울,성동구,2023,12,4,고산자로,서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,8.0,40.0,5.0,5.0,33.0,0.0
204,13,0.0042,0.53,0.0119,0.0451,56.0,34.0,서울,성동구,2023,12,4,고산자로,서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,8.0,40.0,5.0,5.0,33.0,0.0
205,13,0.0035,0.62,0.0159,0.0294,54.0,32.0,서울,구로구,2023,12,4,경인로,서울특별시 구로구 신도림동 330-7도,서울특별시 구로구 온수동 44-23 도,8.0,41.0,9.0,5.0,28.0,0.0
206,13,0.0039,0.64,0.0169,0.0399,51.0,34.0,서울,마포구,2023,12,4,잔다리로,서울특별시 마포구 서교동 406도,서울특별시 마포구 성산동 245-23도,7.0,40.0,17.0,5.0,26.0,0.0
207,13,0.0044,0.64,0.0136,0.0358,52.0,32.0,서울,마포구,2023,12,4,잔다리로,서울특별시 마포구 서교동 406도,서울특별시 마포구 성산동 245-23도,7.0,40.0,17.0,5.0,26.0,0.0
208,13,0.0035,0.43,0.0153,0.0268,54.0,30.0,서울,성동구,2023,12,4,살곶이길,서울특별시 성동구 행당동 19-72 도,서울특별시 성동구 마장동 474-28도,7.0,42.0,5.0,5.0,23.0,0.0
209,13,0.0042,0.53,0.0119,0.0451,56.0,34.0,서울,성동구,2023,12,4,살곶이길,서울특별시 성동구 행당동 19-72 도,서울특별시 성동구 마장동 474-28도,7.0,42.0,5.0,5.0,23.0,0.0
210,13,0.0035,0.62,0.0159,0.0294,54.0,32.0,서울,구로구,2023,12,4,벚꽃로,서울특별시 구로구 가리봉동 2-2도,서울특별시 구로구 구로동 496-128도,8.0,39.0,7.0,5.0,19.0,0.0
211,13,0.0037,0.61,0.0146,0.0335,53.0,31.0,서울,성북구,2023,12,4,솔샘로,서울특별시 성북구 정릉동 산87-302임,서울특별시 성북구 정릉동 239-23 도,6.0,43.0,9.0,5.0,16.0,0.0
212,13,0.0034,0.68,0.0111,0.0425,63.0,51.0,서울,성북구,2023,12,4,솔샘로,서울특별시 성북구 정릉동 산87-302임,서울특별시 성북구 정릉동 239-23 도,6.0,43.0,9.0,5.0,16.0,0.0
213,13,0.0039,0.64,0.0169,0.0399,51.0,34.0,서울,마포구,2023,12,4,창전로,서울특별시 마포구 신정동 92-3 도,서울특별시 마포구 창전동 12-34 도,7.0,40.0,33.0,5.0,16.0,0.0
214,13,0.0044,0.64,0.0136,0.0358,52.0,32.0,서울,마포구,2023,12,4,창전로,서울특별시 마포구 신정동 92-3 도,서울특별시 마포구 창전동 12-34 도,7.0,40.0,33.0,5.0,16.0,0.0
215,13,0.0035,0.62,0.0159,0.0294,54.0,32.0,서울,구로구,2023,12,4,가마산로,서울특별시 구로구 구로동 68-1 천,서울특별시 구로구 구로동 699-9 도,8.0,39.0,6.0,5.0,12.0,0.0
216,13,0.0039,0.64,0.0169,0.0399,51.0,34.0,서울,마포구,2023,12,4,서강로,서울특별시 마포구 노고산동 31-123도,서울특별시 마포구 신정동 146-3도,8.0,38.0,12.0,5.0,8.0,0.0
217,13,0.0044,0.64,0.0136,0.0358,52.0,32.0,서울,마포구,2023,12,4,서강로,서울특별시 마포구 노고산동 31-123도,서울특별시 마포구 신정동 146-3도,8.0,38.0,12.0,5.0,8.0,0.0
218,13,0.0037,0.61,0.0146,0.0335,53.0,31.0,서울,성북구,2023,12,4,정릉로,서울특별시 성북구 하월곡동 104-134 천,서울특별시 성북구 정릉동 산87-1 임,6.0,44.0,10.0,5.0,3.0,0.0
219,13,0.0034,0.68,0.0111,0.0425,63.0,51.0,서울,성북구,2023,12,4,정릉로,서울특별시 성북구 하월곡동 104-134 천,서울특별시 성북구 정릉동 산87-1 임,6.0,44.0,10.0,5.0,3.0,0.0
220,12,0.0037,0.75,0.0118,0.033,59.0,39.0,서울,구로구,2023,12,4,도림로,서울특별시 영등포구 대림동 1054-1 천,서울특별시 구로구 가리봉동 25-45 도,7.0,41.0,25.0,5.0,56.0,0.0
